date,scored_count,portfolio_return,universe_median_return,ic,top_n_tickers,top_n_scores
2025-07-01,113,0.013164344485096017,0.008328375966686563,-0.06465110649248744,"RXRX,KRYS,PRTA,KLIC,GXAI","0.7000,0.6500,0.6500,0.6000,0.6000"
2025-07-02,113,-0.004719521442440771,-0.02483221476510078,-0.008675522286925922,"MDGL,SOUN,PEGA,AMBA,JOBY","0.7000,0.7000,0.7000,0.6500,0.6500"
2025-07-03,113,0.009866468144980224,0.018911087387524894,-0.11199191522392143,"CEVA,INOD,MDGL,PEGA,PATH","0.7000,0.6500,0.5500,0.5500,0.5500"
2025-07-07,113,0.01909320963742011,0.01805343233602663,-0.13404574424922233,"SOUN,RGTI,INOD,IONQ,ARQQ","0.7000,0.5500,0.5000,0.5000,0.5000"
2025-07-08,113,0.028013691579785047,0.003937007874015741,0.04857398349034628,"ACHR,CMPX,RIOT,PLXS,RLAY","0.7000,0.7000,0.6500,0.6500,0.6000"
2025-07-09,113,-0.029588806194321887,-0.016146870161468763,0.09695097330441255,"PATH,TSHA,INOD,IONQ,RGTI","0.7000,0.6500,0.6500,0.6500,0.5500"
2025-07-10,113,-0.0005794765854226767,0.005414813382324635,0.017786206742434946,"ACHR,PLXS,FORM,CEVA,LITE","0.7500,0.6500,0.6000,0.5500,0.5500"
2025-07-11,113,-0.018224405160238752,-0.013100436681222627,-0.08472810185496898,"TSHA,ACHR,NRIX,TGTX,INOD","0.6500,0.6000,0.6000,0.5000,0.5000"
2025-07-14,113,0.04252748230845306,0.016077170418006492,-0.04065286465516156,"ACHR,QBTS,AUPH,SOUN,INOD","0.7500,0.6500,0.6500,0.6500,0.6500"
2025-07-15,113,0.07420405915754638,0.019312293923692936,-0.07800733076980948,"ACHR,INOD,QBTS,SMTC,PLXS","0.6500,0.6500,0.6000,0.5500,0.5000"
2025-07-16,113,-0.015277416100386949,-0.006094182825484684,-0.05217170203511817,"ACHR,QMCO,AEIS,PLXS,NRIX","0.8000,0.6500,0.6500,0.6500,0.6000"
2025-07-17,113,-0.006732853825066779,-0.002186816619806242,-0.10446365021430677,"ATOM,TSHA,SRPT,SLAB,AUPH","0.8000,0.7500,0.7500,0.6500,0.6500"
2025-07-18,113,-0.02165104044842349,0.0,-0.17823095515566376,"SITM,RXRX,APLD,APPS,INSM","0.5500,0.5500,0.5500,0.5000,0.5000"
2025-07-21,113,0.008075892878753184,0.016483516483516425,0.1006607467336035,"APPS,INSM,AUPH,ATOM,KRYS","0.6500,0.6500,0.6500,0.6500,0.6000"
2025-07-22,113,-0.030684364942991618,-0.01764371087080241,-0.06470145082143641,"ACHR,TSHA,QMCO,KRYS,PEGA","0.8500,0.7500,0.7500,0.6000,0.6000"
2025-07-23,113,0.014772472751680813,-0.0005793742757822518,0.07266460316644258,"ACHR,TEM,QMCO,TSHA,SLAB","0.8500,0.6500,0.6000,0.6000,0.6000"
2025-07-24,113,-0.014108123533802903,-0.0020632737276478075,-0.047472104444761576,"APPS,ACHR,ALNY,APLD,BELFB","0.6000,0.5500,0.5500,0.5500,0.5000"
2025-07-25,113,-0.039469445995192136,-0.015492957746478742,0.015565113399188382,"TSHA,TEM,ATOM,ACHR,PRTA","0.7500,0.6500,0.6500,0.6000,0.6000"
2025-07-28,113,-0.0212713971775464,-0.007089620069078317,0.01049273809072914,"QBTS,BTDR,PRTA,ARWR,TSHA","0.7500,0.7000,0.6000,0.6000,0.6000"
2025-07-29,113,0.056326163673821386,-0.019021902190219153,0.1264683308466329,"WULF,ALNY,PLXS,AUPH,IREN","0.5500,0.5500,0.5500,0.5000,0.5000"
2025-07-30,113,-0.013190958957173544,-0.021297192642788065,-0.039090668583373456,"TSHA,CORZ,NVTS,ALNY,INVZ","0.7500,0.6000,0.6000,0.5500,0.5000"
2025-07-31,113,0.07940391954138039,0.03388319215336599,-0.040961361191503724,"APPS,AUPH,QBTS,PRTA,TSHA","0.6500,0.6500,0.6000,0.6000,0.6000"
2025-08-01,113,-0.00392087102104702,-0.008053691275167751,-0.07050040377426532,"PTGX,TSHA,RMBS,MTSI,QRVO","0.6000,0.6000,0.5000,0.5000,0.5000"
2025-08-04,113,-0.03051200822970175,-0.014353312302839094,-0.07267341659519555,"TSHA,SRPT,APPS,KROS,PTGX","0.7500,0.6500,0.6500,0.6000,0.6000"
2025-08-05,113,-0.011358488712305189,-0.0023130300693909867,-0.07784688037471542,"PTGX,QBTS,DAWN,LSCC,MDGL","0.6000,0.6000,0.5500,0.5500,0.5000"
2025-08-06,113,-0.008848955213785753,0.004181184668989646,0.051904730470219186,"TSHA,SITM,MDGL,IREN,RMBS","0.5500,0.5500,0.5000,0.5000,0.5000"
2025-08-07,113,-0.0037657967927850213,-0.007695789950203591,-0.13391845499051913,"SRPT,AEIS,QBTS,SMTC,CORZ","0.6500,0.6500,0.6000,0.5500,0.5500"
