date,portfolio_return,ic
2022-06-14,-0.03438463770077648,-0.11317507133107374
2022-06-15,0.05811803457833316,-0.12192002910088602
2022-06-16,0.04541753359153326,-0.02866622940159698
2022-06-17,0.035946346200037664,-0.002520337834323591
2022-06-21,0.11797300646854175,-0.018875191187731576
2022-06-22,0.0347925037016275,-0.2359270476834557
2022-06-23,-0.007830652342969254,-0.03432736005190353
2022-06-24,-0.03219540090701708,-0.394541144019727
2022-06-27,-0.004684878842047639,0.19602216104875822
2022-06-28,0.009923119912212456,0.3490575331338509
2022-06-29,0.016256012625608527,0.4444602562529954
2022-06-30,0.03195042785634674,-0.011964420236427934
2022-07-01,0.008440931493437517,-0.28642184599241716
2022-07-05,0.01811377904567176,-0.05047287956657217
2022-07-06,0.00412081413280193,-0.21531561953428044
2022-07-07,-0.06596782925855758,-0.023269801744475897
2022-07-08,0.009420142887225392,0.24282207812144194
2022-07-11,0.005741218921524835,0.16700446530521412
2022-07-12,0.02851482200750194,0.19584743912262226
2022-07-13,0.010289838209920276,0.2574522314432488
2022-07-14,0.033735094507413126,0.2742873614758278
2022-07-15,0.04324644692182851,0.16537542098235367
2022-07-18,0.04325176514374639,-0.15149438953730432
2022-07-19,0.014233590726893355,0.09460993365701383
2022-07-20,-0.04271933413754548,-0.06419663166618621
2022-07-21,0.0013981491754333445,-0.04909810581902574
2022-07-22,-0.02645660749253502,0.1936521312603269
2022-07-25,0.06722760692461618,0.2150453424115539
2022-07-26,0.02660769443667767,0.11234158434960655
2022-07-27,0.012795223748297533,0.00036793874120092355
2022-07-28,-0.027000705239276994,0.08762774854860163
2022-07-29,0.04869405592667969,-0.03811701067220404
2022-08-01,0.06658839370922008,-0.07370231683096343
2022-08-02,0.053861077127504806,0.02779394666378447
2022-08-03,0.019574365982625304,-0.053939403551990873
2022-08-04,0.012940847912232559,0.03492625478984776
2022-08-05,-0.07531041646081864,0.03758990500477442
2022-08-08,0.05909388839019396,0.07457549467935701
2022-08-09,-0.0307885808965343,0.10868446038365273
2022-08-10,0.05091871857166476,-0.04122507652624227
2022-08-11,-0.003522968759858783,-0.08977052162075226
2022-08-12,-0.017020081921408893,-0.05674988121157866
2022-08-15,-0.03218800628316373,-0.07545968045722168
2022-08-16,-0.02400431557477304,0.03569173311382426
2022-08-17,-0.018613936973572606,-0.025694616927765774
2022-08-18,-0.03765632645799275,0.008124972790875217
2022-08-19,0.03530171188027866,-0.26888496671927514
2022-08-22,0.031235050552945367,0.17926241703001167
2022-08-23,0.020086503424203244,-0.09092116931107196
2022-08-24,-0.0692499293169171,0.08850306723610442
2022-08-25,-0.022810357402815794,-0.2493860379432863
2022-08-26,0.005930680491282204,0.13948596205889313
2022-08-29,-0.003789155478967662,0.17311413157853114
2022-08-30,0.00882715232661561,-0.05770290896609918
2022-08-31,-0.01817384623903363,0.08522871217908072
2022-09-01,-0.030736956331889848,0.06703827554317027
2022-09-02,0.022857099188658806,-0.2109846901102352
2022-09-06,0.01262189781592976,0.04049337261808888
2022-09-07,0.022500476548187053,-0.09456791909973787
2022-09-08,0.028342815342724592,-0.048966224830899345
2022-09-09,-0.0387480717662729,-0.12930557964388456
2022-09-12,0.015032859209224411,-0.032298588674674375
2022-09-13,-0.008792493923571731,-0.2919826080466778
2022-09-14,-0.05014402799336739,-0.26837338836525504
2022-09-15,-0.006055927041858041,-0.18128603585385333
2022-09-16,0.004715034855885748,0.19221245725163888
2022-09-19,-0.029204209738876444,0.09704529786886058
2022-09-20,-0.022416514450601013,0.1511734467314558
2022-09-21,-0.019408979672478798,0.0962384750985388
2022-09-22,-0.014123672046279295,0.3289866990864335
2022-09-23,0.06822866264880295,0.10639138448579459
2022-09-26,0.06738232468762746,-0.008466770766177245
2022-09-27,-0.025675668612995386,-0.24623652187173778
2022-09-28,0.014024687949528079,-0.09546878045406908
2022-09-29,0.05280858367479765,-0.10933423983091332
2022-09-30,0.029589676408221414,0.11850384787220833
2022-10-03,-0.01918195515007919,0.24390461653110232
2022-10-04,0.017918616778556832,0.10765857840265318
2022-10-05,-0.03820430307501724,0.09366806524769744
2022-10-06,-0.025237012728874814,-0.026222327163777842
2022-10-07,0.0010947871793755527,0.06300416047724829
2022-10-10,-0.001260259208409891,0.09479155923388942
2022-10-11,0.004369377121262111,-0.12460248118272141
2022-10-12,-0.005772690464879474,-0.10820491238463383
2022-10-13,0.07032602615552604,0.06885504115832501
2022-10-14,0.029576969120939912,-0.023710670639531778
2022-10-17,-0.03262855389905307,-0.11965092383989014
2022-10-18,-0.010124317640268958,-0.010327568356002088
2022-10-19,0.02601012961838723,0.07494471700976675
2022-10-20,-0.01109177450417613,-0.03357447437194786
2022-10-21,0.022125004836428094,-0.3061821739241787
2022-10-24,0.008257179273346784,-0.019175524964592003
2022-10-25,-0.0845201666812118,0.01155354192581937
2022-10-26,0.0222208573825056,-0.18466430814443602
2022-10-27,-0.014642467250949833,-0.19689235963343552
2022-10-28,0.00768532110481016,-0.37323356638634503
2022-10-31,-0.025208057830947324,-0.26477669352228544
2022-11-01,-0.05534801128771459,-0.09992119528996421
2022-11-02,0.0012588879900897027,-0.09846307543389364
2022-11-03,0.05744220404723868,-0.11666823449762699
2022-11-04,0.01064808874877543,-0.0889056197992522
2022-11-07,-0.05538116442357728,0.14110505602064768
2022-11-08,0.08773442421256782,0.1012766842187274
2022-11-09,0.011212004391760694,0.19138767591062253
2022-11-10,-0.006472922119038612,0.06522037558702125
2022-11-11,0.03545073350813816,-0.05892950737128021
2022-11-14,-0.03439856589334559,0.18655178765417665
2022-11-15,-0.024970832690841875,-0.06444823326319317
2022-11-16,-0.014908710388725582,-0.11229692916805688
2022-11-17,-0.016167446994592535,0.018765168313080092
2022-11-18,0.012913576086560812,0.03464494272780579
2022-11-21,0.011118005180855439,0.1012546853603246
2022-11-22,-0.0017353037553158527,0.08832334800601793
2022-11-23,-0.0035610036019075183,0.06532181842733835
2022-11-25,0.01418435679106241,0.22265223841565326
2022-11-28,0.034769836803475944,0.19392322182622648
2022-11-29,-0.02084055512803373,0.08842543810624237
2022-11-30,0.02029678586965678,0.2247419438506046
2022-12-01,-0.013362471278776778,0.04304345436667645
2022-12-02,-0.036540805653921225,0.04537158318771472
2022-12-05,-0.009748601908968016,0.24149922083145436
2022-12-06,0.005035576477618258,-0.0002057258123254533
2022-12-07,-0.01687956406588597,0.06987075180313901
2022-12-08,0.03408261500078282,-0.010520205784612305
2022-12-09,-0.0024815926390501187,0.13748054516647637
2022-12-12,0.023767414193601857,0.09558201362271398
2022-12-13,-0.028515704477504483,0.13206654056148198
2022-12-14,-0.001616375864067213,0.04776388908695811
2022-12-15,-0.0709823960321209,0.13248076145649335
2022-12-16,0.027063762220845507,0.3251921150727528
2022-12-19,0.018148514437161544,0.26104543087868165
2022-12-20,0.0028187278587070057,0.229648348004155
2022-12-21,0.005227979182971142,0.16198578367826927
2022-12-22,-0.05164834454622756,0.06602206441667278
2022-12-23,-0.00026439738985133517,-0.2521643634912225
2022-12-27,0.04658470684047058,-0.012569966231502179
2022-12-28,0.005997476788570983,-0.29824779211072683
2022-12-29,0.017080997497174767,-0.2471296546056337
2022-12-30,0.09875897879253163,-0.19774184628145153
2023-01-03,-0.010731782343068846,-0.01578058029002707
2023-01-04,0.014614041108592168,-0.10252575485083992
2023-01-05,0.003751272131259113,-0.1939380860362916
2023-01-06,0.06481876264029979,-0.03629654844840697
2023-01-09,0.015842817916384422,0.21842271847867709
2023-01-10,0.09555627165112213,0.2511064205905082
2023-01-11,0.026702394459251058,0.09203425442239276
2023-01-12,0.03367345815704983,0.0760635656708381
2023-01-13,-0.026135461268756023,0.03422599630402198
2023-01-17,-0.029815604718155735,-0.09813482765362783
2023-01-18,0.04633379638442032,-0.051084258010780655
2023-01-19,0.01333033891392389,-0.08536022399213573
2023-01-20,0.02806581529317102,-0.01463473346640943
2023-01-23,0.004390803510656841,0.14475408590963496
2023-01-24,0.0012272618252126514,-0.02312033774420613
2023-01-25,0.024223709139969622,0.08842386725627673
2023-01-26,-0.022349312343011372,0.052123946056234126
2023-01-27,0.00617193889643518,0.06490469843969332
2023-01-30,0.05356273436147466,-0.052167457698123504
2023-01-31,0.0007613725315306255,0.0034736929858957813
2023-02-01,0.05782449793852088,-0.12194580312025582
2023-02-02,-0.003322012957393647,-0.22451726544351358
2023-02-03,-0.0005858615936854598,0.20430782533445532
2023-02-06,-0.021510156118174206,0.038282614145923814
2023-02-07,-0.004700836893849888,-0.101055220696778
2023-02-08,-0.016862567948713447,0.08776092610025084
2023-02-09,0.007004991815085059,0.002508061884127587
2023-02-10,0.009408422950381202,0.03226994131461852
2023-02-13,0.01285813058097224,-0.13116457059519945
2023-02-14,-0.014705906067825496,-0.18950837706634518
2023-02-15,0.0215089038523779,0.05933604753904863
2023-02-16,-0.029026785072418636,0.17071892562387023
2023-02-17,0.02662710413633304,0.2189555386996714
2023-02-21,0.00014848971925415116,-0.029963043239687258
2023-02-22,-0.03313730962310281,-0.0725137550674921
2023-02-23,-0.0005815350699786008,-0.16282491598004856
2023-02-24,0.010500357336504902,0.14793857500572438
2023-02-27,-0.05445714955987956,-0.09002716754965992
2023-02-28,0.00531884377394064,0.0840703045117518
2023-03-01,0.0320770287243008,0.1669736953200168
2023-03-02,-0.012505196051712731,0.1428453684505716
2023-03-03,-0.014804666282276568,0.14950619787814734
2023-03-06,-0.01712562507390929,0.31528453612979795
2023-03-07,-0.06487301498614742,0.09997502351096707
2023-03-08,-0.048770948024567565,0.27585455804795633
2023-03-09,-0.021353309103955154,0.09334823050327404
2023-03-10,0.037773848822908004,-0.03313586485242118
2023-03-13,-0.037212227753687634,0.06342227476182768
2023-03-14,0.01293131713413797,0.14967011897075028
2023-03-15,-0.01814632229538419,0.1095405585779524
2023-03-16,0.003976455892799366,0.1922979685335613
2023-03-17,0.06576649182800623,0.04233458594834388
2023-03-20,0.001275628828185174,0.07669924299339789
2023-03-21,0.015034391065244849,-0.1646926195556616
2023-03-22,-0.0218420483355243,-0.1798820374818006
2023-03-23,-0.0004561228914441622,-0.05985282996848059
2023-03-24,-0.028863958229625643,-0.05747454310784653
2023-03-27,0.054031106180321246,0.14665915972355487
2023-03-28,-0.04400823899534029,-0.17818744561752053
2023-03-29,0.04394907689979339,-0.14612181651397066
2023-03-30,-0.04096956978000674,-0.10428920500071708
2023-03-31,-0.0028159888735106156,0.09665394261198253
2023-04-03,-0.047709436364524,-0.04027981237457764
2023-04-04,0.0067735609576612624,-0.11547854639173895
2023-04-05,-0.012040373603562585,0.021355239089661263
2023-04-06,0.020443427211156343,0.08330112499352565
2023-04-10,-0.016412099742552116,-0.10171012674216408
2023-04-11,0.061850004922963574,0.023711580339190096
2023-04-12,0.048956488138879456,0.1589182891099608
2023-04-13,0.023193263301556858,0.06117075355953146
2023-04-14,-0.018299981802485536,-0.09241486987877827
2023-04-17,-0.0177065939306019,0.1620541733610198
2023-04-18,-0.03138501791436506,-0.16034465680077895
2023-04-19,0.027045372549438902,0.069947806339156
2023-04-20,-0.04624472237014217,0.03219604315222231
2023-04-21,-0.01875627590426809,0.2127740805476496
2023-04-24,0.0029390491332388262,0.10915407206389434
2023-04-25,0.0019115484399748642,0.09543677568937384
2023-04-26,0.02319218471884111,0.17451050080737343
2023-04-27,0.013983189931012559,0.0660857781501525
2023-04-28,-0.0021151842288065657,-0.0016719622371426431
2023-05-01,0.03321354469472467,0.014377913743792665
2023-05-02,0.02554380891410425,0.13385257358717909
2023-05-03,0.007278966500822386,0.08792135335313181
2023-05-04,-0.008505513843421391,0.06711388282368172
2023-05-05,-0.004388428269886194,0.11553048179525792
2023-05-08,-0.02011249264426007,0.003959788884867529
2023-05-09,-0.013115000734828424,-0.1637697274864797
2023-05-10,-0.0467134785534925,0.06979994163761945
2023-05-11,0.013592197807927593,0.11263743972744143
2023-05-12,-0.029229254992960637,-0.08884312626785254
2023-05-15,0.02819533307947444,0.2497048783656486
2023-05-16,0.02026621705324434,0.06417691462767568
2023-05-17,-0.03466960923059867,0.00914519557210181
2023-05-18,0.015203691255633178,0.09725451427298239
2023-05-19,0.02517323760248788,-0.12494256666860913
2023-05-22,0.007125243983027082,-0.0032252955173343143
2023-05-23,-0.009945252739439601,0.1134163582811412
2023-05-24,0.012670332688236481,0.09767243545411691
2023-05-25,0.03435471433580124,-0.13978052361387502
2023-05-26,-0.013796503162269434,0.12084480288391183
2023-05-30,0.006614031561429044,-0.23922313131706785
2023-05-31,-0.00024003569825961757,-0.09999073937770911
2023-06-01,-0.015185291499467842,-0.11466948107704475
2023-06-02,0.017105125206530916,-0.18345949222943114
2023-06-05,-0.004460086974930478,0.06326730567947494
2023-06-06,-0.0408880039732358,-0.04632948864018403
2023-06-07,-0.026865233912872235,0.2042440927300559
2023-06-08,-0.009560498006766194,0.0729475620975602
2023-06-09,0.03543173145768859,0.08306647878517914
2023-06-12,0.018398143843615204,0.18394177454586289
2023-06-13,-0.018079850358712447,0.18769691692054102
2023-06-14,0.06133611549535419,0.37621829607761736
2023-06-15,0.06108516162602554,0.16611077911695435
2023-06-16,-0.025784396443248207,0.3320563263605626
2023-06-20,-0.022735243073411463,0.005761345252843672
2023-06-21,-0.007080677779732279,0.24102768352992968
2023-06-22,0.0003590705326674314,0.19208638251941362
2023-06-23,0.03959875487262754,0.2236855116153812
2023-06-26,0.016435334728487707,0.06538632371718761
2023-06-27,-0.015126103162867817,0.25930066662076817
2023-06-28,0.008910329647702058,0.05415837165835431
2023-06-29,0.09318722786946242,-0.09641923692647943
2023-06-30,-0.020829632618679553,0.1615827762807963
2023-07-03,-0.017580798906535015,-0.04947089315722238
2023-07-05,-0.027909941811593262,-0.2665844954886845
2023-07-06,0.04601760664159382,-0.003907989036379011
2023-07-07,-0.005356591936385173,0.1148651793657361
2023-07-10,0.0013593299013233923,0.10898956359765762
2023-07-11,0.033327499340699604,0.09780720474021899
2023-07-12,-0.028342143458210872,0.11782456519011054
2023-07-13,0.02981478172355848,0.17067201875849738
2023-07-14,-0.008140993484629563,0.008934119776244262
2023-07-17,0.00643066844929684,0.029204945739350147
2023-07-18,-0.0319024896725283,-0.16106078364487808
2023-07-19,3.459648320667055e-05,-0.08764790212042514
2023-07-20,0.00019996405393603962,0.11425805310413455
2023-07-21,0.024764123947837124,0.059449076022111275
2023-07-24,-0.013843791412122884,0.1632579768885425
2023-07-25,0.008152619049023214,-0.05231259635315717
2023-07-26,0.054554211265757775,-0.032701383965786694
2023-07-27,0.024705190909180188,-0.023770622061805767
2023-07-28,0.02303938911365855,-0.20995013993354963
2023-07-31,-0.05037422092006755,-0.14840478813378072
2023-08-01,-0.0009318129620514932,-0.21396578675431613
2023-08-02,-0.026854062068457918,-0.10438087103170206
2023-08-03,-0.02683646208670175,-0.15489753743756918
2023-08-04,0.018681025006776236,-0.08776401798809055
2023-08-07,-0.025079720923387904,-0.2227468144836943
2023-08-08,0.016199981703247907,-0.19228599318554723
2023-08-09,0.015034324722759979,0.0767508564757337
2023-08-10,0.2781486247137992,-0.04335944062230009
2023-08-11,-0.047877672122220195,-0.21034299085936842
2023-08-14,-0.013176851570151197,0.2779453504605373
2023-08-15,-0.03449501443886496,0.0008257015760642645
2023-08-16,0.0030780667849924443,-0.025350016166856826
2023-08-17,0.06716292573669326,0.11902243552516785
2023-08-18,-0.006160189736379318,0.02881366692731637
2023-08-21,0.046879927135554486,0.12764161966966078
2023-08-22,-0.04711056333620818,0.18834373669292237
2023-08-23,0.013885379741276278,0.11085856576600717
2023-08-24,0.009045171931787008,0.0885971235632569
2023-08-25,0.033398274797638114,-0.018057715916501973
2023-08-28,0.01295240896903732,0.022068360543578695
2023-08-29,-0.05870584938496314,-0.13644223675068562
2023-08-30,0.008877441669323822,0.021771635398711433
2023-08-31,-0.029704308071230985,0.005263852189012649
2023-09-01,-0.0207283686654212,0.2250970356255449
2023-09-05,-0.03449520492459099,0.030897635192587737
2023-09-06,0.008866553819529908,0.15480210399435723
2023-09-07,-0.013499100359011768,-0.16888355958785314
2023-09-08,-0.013447222850666475,-0.07052722871366979
2023-09-11,-0.0274666320256956,-0.15098382767161736
2023-09-12,0.010533520396236085,0.018104360234457197
2023-09-13,-0.020890662910154883,0.0012376434331536265
2023-09-14,-0.0024368976132430565,0.18380504077928525
2023-09-15,-0.00656970814712877,-0.07750710071614382
2023-09-18,-0.03454050279377842,0.14882349283629326
2023-09-19,-0.0242166842600401,0.090932721079162
2023-09-20,-0.010393089025613285,0.15809465773509465
2023-09-21,-0.0015571963664323435,-0.010649949297949268
2023-09-22,-0.0235928910792148,0.08017477660452313
2023-09-25,0.031465478323237935,0.09414025464137729
2023-09-26,0.015086945602768341,-0.138099471107183
2023-09-27,-0.0007505604066781249,0.011679112494080456
2023-09-28,-0.045267077005314016,0.09540305518076167
2023-09-29,0.0028378007109257208,0.1319609639956706
2023-10-02,0.027352550624232967,0.1358043649927275
2023-10-03,-0.01690229473653936,0.2015626739688167
2023-10-04,0.036367370874449544,0.18657006169987742
2023-10-05,-0.025585118952738177,0.11626891592977326
2023-10-06,0.02319357574339428,-0.11645191347993065
2023-10-09,-0.012713992474203876,0.12306846102270831
2023-10-10,-0.03950797778140838,0.0195872152441497
2023-10-11,-0.019532021004730296,-0.26840664929182284
2023-10-12,0.00044215140251391944,-0.04311386929319703
2023-10-13,0.03469692780639995,0.1315889985288619
2023-10-16,-0.029804344118728107,-0.2275173090438034
2023-10-17,-0.03564797600753838,0.07004418821261371
2023-10-18,-0.011538398409531697,0.050560093943521275
2023-10-19,-0.027223345241802147,0.02219163586996503
2023-10-20,0.0020484923773956267,0.060326130251934354
2023-10-23,-0.019947321267667992,-0.009752757000680812
2023-10-24,-0.03881915105624478,0.00636854717824181
2023-10-25,-0.07773854859262727,-0.057337505376991865
2023-10-26,-0.001068173130428615,-0.19174973424272582
2023-10-27,-0.01982141701119411,-0.07746670757584319
2023-10-30,0.020629162958537416,-0.08469304793008975
2023-10-31,0.005927562634917209,-0.0012034810660234614
2023-11-01,0.029755857536712706,-0.011863429145734485
2023-11-02,-0.008359766400780046,0.05208916370233902
2023-11-03,0.01694735713173145,-0.10316781812183676
2023-11-06,0.006416559807642277,0.0009111781044530367
2023-11-07,0.019240286239670508,0.07420157253581412
2023-11-08,0.011519058538065213,0.05528200898737729
2023-11-09,0.027863865945007022,0.07074678732997672
2023-11-10,0.08410069156761268,0.10845463241617131
2023-11-13,0.040662463260144055,0.09056226603240883
2023-11-14,-0.025538869274001532,-0.004442369084041821
2023-11-15,0.025331448399237625,-0.03420663171282337
2023-11-16,0.006203942658054246,-0.0010819814686038565
2023-11-17,-0.00951170940852908,-0.08771882433796226
2023-11-20,0.03474628331990633,-0.04354372536483883
2023-11-21,0.02408637980567671,0.03294621167748385
2023-11-22,-0.03002391287470632,0.02161890123689041
2023-11-24,-0.010589020445828646,0.2610178839771902
2023-11-27,0.0013654277680387517,0.047960250547751174
2023-11-28,0.008473859121679578,0.15119490045481399
2023-11-29,0.07924086427896729,0.05863448693611206
2023-11-30,0.03776351376660486,0.07253216852098474
2023-12-01,-0.019971907291277038,-0.014372088423706388
2023-12-04,-0.0033109191301520426,-0.08332834093844783
2023-12-05,-0.027760535946221642,0.03639207626508385
2023-12-06,0.011272207143454007,0.2330816336588679
2023-12-07,-0.01349955316636264,0.027566415959677102
2023-12-08,-0.010089748049684691,-0.02604836545692669
2023-12-11,0.06293191536977646,-0.17063800207458485
2023-12-12,0.08752089775023247,0.02547846828031202
2023-12-13,-0.05076051916086588,-0.25746837466330225
2023-12-14,0.07213909986797358,-0.1396845130168368
2023-12-15,0.017126598100735236,-0.0002399409336291998
2023-12-18,-0.020689202859037904,0.0044997080302138295
2023-12-19,0.03528005104471747,-0.2952681298795005
2023-12-20,-0.006911143503709087,-0.1722212885846126
2023-12-21,0.04936591236693163,-0.2867557744446547
2023-12-22,-0.015278014821260769,-0.02065125507610227
2023-12-26,-0.025445803873491647,-0.204998260664094
2023-12-27,-0.03400771302413736,-0.06230453507362058
2023-12-28,-0.024396476360139967,0.14636888953752403
2023-12-29,-0.03579661016801095,0.18073190948858495
2024-01-02,0.024350186122191614,0.008670292085415005
2024-01-03,-0.007203195164975691,0.03546804127704513
2024-01-04,0.08084271234296485,0.12391481108101
2024-01-05,-0.006829302598200047,0.14161860280144736
2024-01-08,-0.03364974987416354,-0.13235182233625245
2024-01-09,-0.008131850362179446,-0.05185734145508661
2024-01-10,0.06369318235670174,-0.22254473954164666
2024-01-11,-0.03166164883533399,0.005099977202112051
2024-01-12,-0.011036282955543989,0.0611419772142616
2024-01-16,0.013727545778836728,0.13921121275029738
2024-01-17,0.006583497736891444,-0.07135660946950619
2024-01-18,0.03032454541201109,-0.20228373867303623
2024-01-19,0.0029013144540230105,0.05678650514515513
2024-01-22,-0.021859279829781603,-0.04692292132879188
2024-01-23,-0.002625803869669345,-0.0011183632406524299
2024-01-24,-0.028021289521560154,-0.015721235316875592
2024-01-25,0.03373364988869794,0.014754740443593761
2024-01-26,0.004069563047386343,0.12155042296307152
2024-01-29,-0.014510046051119604,0.01635137618743644
2024-01-30,0.007469943602233189,-0.217296469892322
2024-01-31,-0.02448776321900881,-0.1987487534365768
2024-02-01,-0.0026795765873378675,-0.20144541999488505
2024-02-02,0.02190010815796236,-0.0457859154901895
2024-02-05,-0.0034340425166134504,-0.12903585480800062
2024-02-06,0.013930267372588546,-0.11930453444814218
2024-02-07,0.013524125846422144,-0.03863831279509814
2024-02-08,0.0228038817830228,-0.011529743535810386
2024-02-09,-0.07494221667338238,-0.09247211378864911
2024-02-12,0.006929358132993205,0.1380126159141464
2024-02-13,0.0069266524966774354,-0.041191752614528156
2024-02-14,-0.011250206510351036,0.024239690653172306
2024-02-15,-0.04665169822249724,0.08357738926610614
2024-02-16,-0.010629022634006984,-0.03198128138936946
2024-02-20,0.00020853717852090635,-0.17348700035704395
2024-02-21,-0.025220736581979854,0.06607438819409432
2024-02-22,0.08806449930090726,0.0954637072344398
2024-02-23,0.003568885018251155,0.0706222279229116
2024-02-26,0.01846418578244171,0.09335426648478808
2024-02-27,-0.036805838518448805,0.06576393356102546
2024-02-28,0.02279540222463271,0.1603948128062526
2024-02-29,-0.03491764797792331,-0.09817478778519712
2024-03-01,-0.047883458149585244,-0.08922049251266796
2024-03-04,0.001889225969704215,-0.09754945349445744
2024-03-05,0.024354149622770632,-0.12550297354091391
2024-03-06,-0.03601069563146436,-0.18595754439952544
2024-03-07,-0.04472273511843422,-0.13834570597120546
2024-03-08,-0.019026003974223358,-0.021608008344565745
2024-03-11,-0.029883189228488163,-0.18044310948087008
2024-03-12,-0.025929804108952816,-0.05131431866268767
2024-03-13,0.0025365537124543295,-0.02786940402564174
2024-03-14,0.0014106843236896842,-0.03386714856144565
2024-03-15,0.06678313916841931,-0.13194229459753457
2024-03-18,0.0558107603429335,0.07366004626820578
2024-03-19,0.011641384912068148,-0.0033779252638722764
2024-03-20,-0.036926680115735445,0.073533976468838
2024-03-21,-0.0013874694666989817,-0.023460462952903317
2024-03-22,-0.024475628673761893,-0.044763840982052425
2024-03-25,-0.001221340561387273,-0.2210260180072815
2024-03-26,-0.014894243948735814,0.021311994232248357
2024-03-27,-0.0074816982199709,0.0005970310008794171
2024-03-28,-0.046232823494628816,0.017801533390466518
2024-04-01,0.01451770578971961,0.0003649833059194949
2024-04-02,-0.005527686727795287,0.12067035467258756
2024-04-03,-0.013937353623925869,0.1858255788505887
2024-04-04,-0.0019448123282237149,-0.2000347207320341
2024-04-05,-0.002874646328663008,0.14404567975897783
2024-04-08,-0.01820463281049305,0.1607323394561501
2024-04-09,0.013356020948054667,0.25109374961182973
2024-04-10,-0.030204516382492223,0.13007159622530057
2024-04-11,-0.019663448107950055,0.00034480537106224257
2024-04-12,0.010062889520231754,-0.01395176043501268
2024-04-15,-0.028083323646037377,-0.24677171105145967
2024-04-16,-0.021282393309523584,-0.1657947947551339
2024-04-17,-0.018921762993317364,-0.061113450114268504
2024-04-18,0.03157000806137737,-0.1306614375022266
2024-04-19,0.003958208205178783,-0.2589239164870497
2024-04-22,-0.04665759154859967,0.039028855566811536
2024-04-23,-0.052872984862403334,-0.031454488112121176
2024-04-24,0.005294064748516974,0.01955892534543786
2024-04-25,-0.030706114023664143,-0.2945992951771975
2024-04-26,-0.030577987904715633,0.055565335524392516
2024-04-29,0.020664370173227115,-0.12625199397677564
2024-04-30,0.008420004412603911,0.12178424236138158
2024-05-01,0.010411718431352326,8.205034868548585e-06
2024-05-02,0.018838293363790486,0.036793510226005056
2024-05-03,-0.015372725988435023,-0.12099376232904156
2024-05-06,0.015878729850567673,0.01443901695170182
2024-05-07,0.010314035496324647,0.02263572358986226
2024-05-08,-0.06443449324213155,-0.018073095799822487
2024-05-09,0.0304617282252222,-0.04266290354434636
2024-05-10,0.01691269874047284,0.001264781084767484
2024-05-13,-0.0003939115784684674,-0.0520413846322859
2024-05-14,0.0004383322292648243,-0.11201611539495802
2024-05-15,-0.020324117808403364,0.08758782019609401
2024-05-16,0.03128757186034488,-0.09195544466133257
2024-05-17,-0.01578162563308594,-0.22650239286299745
2024-05-20,-0.006693805523723747,-0.2244943241202944
2024-05-21,-0.035688297556593016,-0.3122149821679071
2024-05-22,-0.007776796439839923,-0.07719707055964276
2024-05-23,-0.008871943618122439,-0.12882778837327527
2024-05-24,-0.0360269911572209,0.10965501958910749
2024-05-28,-0.016187854610747968,-0.022991533653292442
2024-05-29,-0.026563536387797838,-0.0746231804306875
2024-05-30,-0.02334805969006695,-0.04713146490885111
2024-05-31,0.05128150488597025,0.19696387577779403
2024-06-03,0.03984757067783596,0.13167232622482059
