date,scored_count,portfolio_return,universe_median_return,ic,top_n_tickers,top_n_scores
2022-04-14,71,0.022891072763516568,0.02061984503874048,0.15104147280883604,"NRIX,VRNT,COHR,ALKS,APLS","0.4500,0.4000,0.3500,0.3500,0.3500"
2022-04-18,86,-0.0047438127051673586,-0.0013050275946699386,0.11852579400191453,"COHR,INOD,IMVT,CRNX,CRSP","0.6000,0.4500,0.3500,0.3500,0.3500"
2022-04-19,87,-0.043082078906609415,-0.031231925968768004,-0.09127287368980413,"APLS,CAMT,NRIX,ARWR,KYMR","0.5000,0.5000,0.5000,0.5000,0.4500"
2022-04-20,87,-0.014505827564692403,-0.019193857965451144,-0.1901826687780604,"CAMT,ALKS,ALNY,PLXS,NRIX","0.5000,0.4000,0.3850,0.3500,0.3500"
2022-04-21,87,0.015751144497048498,0.019535874970400213,-0.2816073756924775,"ALKS,BELFB,IDYA,INOD,COHR","0.3500,0.3500,0.3150,0.3000,0.3000"
2022-04-22,87,-0.0775066110854999,-0.046715841236389166,-0.2184035632703904,"CAMT,IDYA,VRNT,BEAM,NRIX","0.5000,0.4500,0.4000,0.3579,0.3500"
2022-04-25,87,0.0039572935706233105,-0.006802721088435382,-0.1499309459816745,"IDYA,PEGA,ALKS,CAMT,APLS","0.5850,0.5000,0.5000,0.4500,0.4000"
2022-04-26,87,0.011562316665002476,0.0394121576486306,-0.051524524708106124,"VRNT,TSHA,INVZ,QMCO,COHR","0.5000,0.3600,0.3500,0.3500,0.3500"
2022-04-27,87,-0.00974207129746506,-0.030701754385964897,-0.05285516994537294,"VRNT,ALKS,INVZ,TSHA,LSCC","0.6500,0.5000,0.5000,0.4800,0.4000"
2022-04-28,87,0.009679066639987341,0.038187159043222785,0.1370080411865037,"QRVO,PEGA,VRNT,CAMT,VSH","0.6500,0.5000,0.5000,0.5000,0.4500"
2022-04-29,87,0.01568993182433484,0.004265640682502347,-0.02370293656726734,"PEGA,INOD,COHR,VRNT,ALKS","0.6000,0.4000,0.3500,0.3500,0.3500"
2022-05-02,87,0.0072805753517873675,0.04078549848942625,0.17446108830038168,"QRVO,SLAB,ARWR,ALKS,VOR","0.6500,0.6500,0.6500,0.6500,0.5850"
2022-05-03,87,-0.04559003328618971,-0.05044843049327341,0.3400174667351979,"ALKS,AUPH,COHU,QRVO,CAMT","0.8000,0.5000,0.5000,0.5000,0.5000"
2022-05-04,87,-0.028453250827208464,-0.023850085178875546,0.28985656622152983,"DIOD,MTSI,AUPH,UPST,CRSP","0.8500,0.7500,0.6500,0.6500,0.6500"
2022-05-05,87,-0.0502861918730946,-0.05546935608999226,0.13856815896142022,"ALGM,COHR,MPWR,UPST,DIOD","0.6000,0.5500,0.5500,0.5000,0.5000"
2022-05-06,87,0.005549059730834898,0.013157894736842035,-0.16315849744195052,"MPWR,SLAB,ICHR,BELFB,CEVA","0.7000,0.6500,0.6500,0.6000,0.5500"
