date,scored_count,portfolio_return,universe_median_return,ic,top_n_tickers,top_n_scores
2022-04-14,71,0.012923569925922982,0.02061984503874048,0.20124136456333205,"RXRX,NRIX,VRNT,ALKS,COHR","0.6000,0.4500,0.4000,0.3500,0.3500"
2022-04-18,86,0.0022362090167511325,-0.0013050275946699386,0.15176452038845004,"COHR,INOD,BELFB,CRSP,QMCO","0.6000,0.4500,0.3500,0.3500,0.3500"
2022-04-19,87,-0.05016556021965984,-0.031231925968768004,-0.06602171858810019,"NRIX,ARWR,CAMT,APLS,CEVA","0.5000,0.5000,0.5000,0.4500,0.4000"
2022-04-20,87,-0.015341309650613833,-0.019193857965451144,-0.15478911849379975,"CAMT,ALKS,NRIX,PLXS,QMCO","0.5000,0.4000,0.3500,0.3500,0.3500"
2022-04-21,87,0.015856871607409593,0.019535874970400213,-0.25172382746033123,"BELFB,ALKS,UPST,INOD,COHR","0.3500,0.3500,0.3000,0.3000,0.3000"
2022-04-22,87,-0.06380191311435592,-0.046715841236389166,-0.21643473767004007,"RXRX,CAMT,VRNT,IDYA,BEAM","0.5000,0.5000,0.4000,0.4000,0.4000"
2022-04-25,87,-0.008528673093967433,-0.006802721088435382,-0.1213115896156183,"RXRX,IDYA,PEGA,ALKS,CAMT","0.6500,0.5200,0.5000,0.5000,0.4500"
2022-04-26,87,0.027426861118566428,0.0394121576486306,-0.012194520493458214,"VRNT,COHR,INVZ,QMCO,ALKS","0.5000,0.3500,0.3500,0.3500,0.2500"
2022-04-27,87,-0.0023961487554682087,-0.030701754385964897,-0.045930516622334334,"VRNT,ALKS,INVZ,IONS,LSCC","0.6500,0.5000,0.5000,0.4000,0.4000"
2022-04-28,87,0.013932712633294904,0.038187159043222785,0.12456541172594214,"QRVO,CAMT,VRNT,PEGA,COHR","0.6500,0.5000,0.5000,0.5000,0.4500"
2022-04-29,87,0.01568993182433484,0.004265640682502347,-0.008507300013322304,"PEGA,INOD,COHR,VRNT,ALKS","0.6000,0.4000,0.3500,0.3500,0.3500"
2022-05-02,87,0.009857850656335402,0.04078549848942625,0.14265465717652623,"QRVO,SLAB,ARWR,ALKS,MTSI","0.6500,0.6500,0.6500,0.6500,0.5500"
2022-05-03,87,-0.04890921286578373,-0.05044843049327341,0.3099206274403164,"ALKS,QRVO,ALGM,VRNT,COHU","0.8000,0.5000,0.5000,0.5000,0.5000"
2022-05-04,87,-0.02720291319588307,-0.023850085178875546,0.2682449611982151,"DIOD,MTSI,CRSP,UPST,PEGA","0.8500,0.7500,0.6500,0.6500,0.6500"
2022-05-05,87,-0.056525732709573645,-0.05546935608999226,0.10293514041866474,"ALGM,MPWR,COHR,UPST,DIOD","0.6000,0.5500,0.5500,0.5000,0.5000"
2022-05-06,87,0.008626980866375119,0.013157894736842035,-0.13543741666241998,"MPWR,SLAB,BELFB,AMKR,POWI","0.7000,0.6500,0.6000,0.5500,0.5500"
2022-05-09,87,-0.07947791343739681,-0.06053986581369952,-0.026811075929874067,"VSH,ATOM,INVZ,INOD,BMEA","0.5000,0.4500,0.4500,0.4000,0.3600"
2022-05-10,87,9.626315900282119e-05,0.021929824561403466,0.07029659453089157,"SLAB,COHR,ONTO,LITE,FORM","0.7500,0.7500,0.5500,0.5500,0.5500"
2022-05-11,87,0.026605541857354677,0.0484795613160518,0.06279168416999902,"SLAB,COHR,LITE,PEGA,BELFB","0.6000,0.5500,0.5000,0.4000,0.4000"
2022-05-12,87,-0.011225840879212834,-0.015214548912397485,0.29209887236966375,"SLAB,FORM,PLXS,RXRX,BMEA","0.6500,0.5500,0.5000,0.5000,0.4800"
2022-05-13,87,0.05100517695881048,0.04881656804733714,0.11074600034144082,"AI,SITM,KLIC,MTSI,LITE","0.8000,0.7500,0.7500,0.6500,0.6500"
