date,scored_count,portfolio_return,universe_median_return,ic,top_n_tickers,top_n_scores
2022-04-14,71,0.002415970669289615,0.02061984503874048,-0.0658283031522468,"IONS,ALKS,VRNT,COHR,LITE","0.8521,0.7980,0.7130,0.5970,0.5743"
2022-04-18,86,0.02527137285463898,-0.0013050275946699386,0.012443983206755034,"IONS,VRNT,ALKS,COHR,CRUS","0.8200,0.7388,0.7193,0.5958,0.5818"
2022-04-19,87,-0.003963870580265613,-0.031231925968768004,-0.050302544288109645,"IONS,VRNT,ALKS,COHR,INOD","0.7932,0.7828,0.7188,0.6015,0.5962"
2022-04-20,87,-0.01844262300893835,-0.019193857965451144,-0.08179631114675219,"IONS,VRNT,ALKS,VSH,PLAB","0.8196,0.7846,0.7508,0.6336,0.6162"
2022-04-21,87,0.006203596534476378,0.019535874970400213,-0.05425749070496464,"IONS,VRNT,ALKS,COHR,VSH","0.8782,0.8016,0.7324,0.6914,0.6491"
2022-04-22,87,-0.03772173304902319,-0.046715841236389166,-0.0221805059415324,"VRNT,IONS,ALKS,COHR,VSH","0.8395,0.8085,0.7146,0.6538,0.5999"
2022-04-25,87,0.013113759779611073,-0.006802721088435382,-0.03198585696580884,"VRNT,IONS,PLXS,ALKS,VSH","0.8155,0.7876,0.6840,0.6647,0.6346"
2022-04-26,87,0.008669570945271939,0.0394121576486306,-0.043595538383028355,"VRNT,IONS,ALKS,VSH,MTSI","0.7719,0.7053,0.6392,0.6056,0.5979"
2022-04-27,87,-0.029107469703964977,-0.030701754385964897,-0.06809069038419478,"VRNT,ALKS,IONS,COHR,VSH","0.7694,0.7629,0.6883,0.6044,0.5977"
2022-04-28,87,0.007997015585814022,0.038187159043222785,-0.09974848727855945,"ALKS,VRNT,PLXS,FORM,IONS","0.7857,0.7603,0.7524,0.7260,0.6995"
2022-04-29,87,0.01066402872462732,0.004265640682502347,-0.0828351680396588,"VRNT,PLXS,ALKS,INVZ,IONS","0.7686,0.7641,0.7356,0.6863,0.6841"
2022-05-02,87,0.05601662033139193,0.04078549848942625,0.028832835168039653,"CRUS,INVZ,BELFB,PLXS,INOD","0.7642,0.7342,0.7174,0.7100,0.6982"
