trial,alpha_ann,alpha_t,r_squared,sharpe
204,0.3234689713958744,1.3123750544957067,0.05572335333176204,0.559858122512473
205,0.37961069677143194,1.5374014398643776,0.04241347817691199,0.6102383725057697
206,0.35338112393881255,1.4359239451935923,0.046378490361176805,0.5993200398410629
207,0.4390108338554681,1.6824844403114072,0.057515227990988294,0.6950331747137781
208,0.3318013148573553,1.347647640954816,0.023912670057638974,0.5769401350542105
209,0.4638813875998162,1.857750980830609,0.044221365359758624,0.7661761855080601
210,0.4709969735740103,1.8182489922484504,0.04493485320235924,0.7370687330608863
211,0.39617839505148555,1.481135078465712,0.03278727775895707,0.5838593615708757
212,0.2994005287504468,1.2492625846412007,0.05330805418334017,0.49775686160358
213,0.4185126664281694,1.5200262785766154,0.04701524912109489,0.6545383172245842
214,0.3677037630577271,1.4035036005174695,0.029263084331136002,0.5765844379292033
215,0.3295401977490324,1.4388235635618238,0.05982130598558921,0.5619181347134102
216,0.27763785845571975,1.0846878486024825,0.04127544434727637,0.4700798669746128
217,0.4443806621024972,1.6990730779305714,0.03889645444973011,0.7195726878784441
218,0.36118028891795756,1.4161991734105526,0.04969679223643597,0.6215137479713121
219,0.44794911714444713,1.8711939008378915,0.05690103650533129,0.7224202460702722
220,0.4098833994664037,1.5496995592251328,0.041756379999340565,0.6443589351451976
221,0.34392798597196483,1.3484098434998713,0.030897496551125614,0.5683882463636001
222,0.3662621997597447,1.3933529341024324,0.031178008299269644,0.6181429301145551
223,0.45319097758485244,1.7627787587611279,0.04309836271318468,0.7335520695007411
224,0.3554809258132497,1.4095719506938338,0.0391114601765008,0.6166907075675144
225,0.34663329462178194,1.3660387784097412,0.04130614602573757,0.5863376349002324
226,0.4378758857797765,1.714429129112728,0.04783767084550239,0.6792780738161264
227,0.4190805759692062,1.6410970905796862,0.03911919904765482,0.6869335112637284
228,0.2779043589033718,1.2014248677926307,0.03303476434940866,0.4842524746539265
229,0.4462985248023061,1.6879001173763657,0.03631657877726069,0.7455035490039024
230,0.33152283230060936,1.342485225688588,0.033513565112389676,0.5420653107122942
231,0.4317037190111199,1.4276446227485255,0.028750652545436184,0.6478738055251871
232,0.44240471992953223,1.678685101881542,0.045379496996681534,0.7238993894452895
233,0.4112467781909386,1.4963169097513074,0.020656539480940372,0.660679052291242
234,0.3787193661003781,1.5737530801613344,0.03955413241303096,0.6334789963055926
235,0.3260558629174101,1.2950743428988893,0.03097099353464794,0.5230188329017235
236,0.4293686664584835,1.4781946220553672,0.036747144690390754,0.6604749931310584
237,0.44169198573923596,1.7151582610931206,0.049824134101794315,0.7071863952576833
238,0.42394080993046,1.6564527918431218,0.04871631490197048,0.6981653446986883
239,0.32841096625645083,1.243797058168779,0.04271438926706106,0.5663884640422888
240,0.41357362915336543,1.6933856500539215,0.03598477484498708,0.6583918675598992
241,0.5030151370484993,1.832562570426707,0.04079453704164815,0.8224955552604258
242,0.42748839680654244,1.630031119466185,0.0405404621260963,0.6518997358273331
243,0.39894437751491624,1.4925270274044238,0.04149662448023095,0.6130065322371828
244,0.25122772816079203,0.9980654344862326,0.0643396667500401,0.45252020518615166
245,0.34349727794886037,1.3672098020973906,0.04105549091819494,0.562821745846024
246,0.5118894757337183,1.9369321159290778,0.03472348288037841,0.7833826878963313
247,0.380344703360844,1.569817858195207,0.034811469214736435,0.6409761857774492
248,0.46949750092573445,1.789045804571761,0.0320932834628358,0.7571662084217322
249,0.34096145064313166,1.2865199086776806,0.02403754926975188,0.5515252500032389
250,0.4545131417783154,1.7613449359168776,0.03082961003490492,0.7112852336282924
251,0.4282920149229645,1.7369743882699307,0.035672876113498564,0.7029955346655968
252,0.305726882698519,1.2924065121435426,0.0415242877159131,0.5468571257368028
253,0.427535548393653,1.5978233672120143,0.037484187068103414,0.7073768708331108
254,0.3664084614049287,1.5149831713231483,0.03100274638486522,0.6205923165298363
255,0.3124038381014737,1.1683001388309144,0.048620586720745984,0.565057419698471
256,0.4366359995224444,1.73332030814725,0.04060176834909579,0.6991162198595505
257,0.377965639237462,1.4813931638923643,0.038282929296963975,0.6287422042168104
258,0.3500296460651837,1.3024201360529697,0.038592374156825704,0.5801839174663354
259,0.44210118746031274,1.6506975628057161,0.040478993595412294,0.7187459622287636
260,0.5122560921113927,1.869818429414535,0.03813079891840265,0.8138931324719121
261,0.5143020545091366,1.8681335070238287,0.054447833335788065,0.7490445397421778
262,0.31845450689052957,1.3914610559164278,0.04589243265787957,0.5369862066980089
263,0.43944744517171863,1.6092607977390307,0.07039652503628102,0.6954035075191702
264,0.4556777389505412,1.816532551298936,0.031488837690966776,0.700603054152275
265,0.4132051807469949,1.5120982736808084,0.03083735521342712,0.68857674054879
266,0.33780435111695933,1.463015550818976,0.0525968881242056,0.5877045091468529
267,0.40500365667828814,1.5904005907187744,0.041579666612507116,0.640932765699234
268,0.4318232877758117,1.5836190133892765,0.034224948133572575,0.7246005811730862
269,0.3656761293784726,1.4781314964450987,0.029193402392098777,0.5736417819569368
270,0.44653799365405517,1.7196279902598646,0.03227566517883318,0.7447207251793531
271,0.367729169389462,1.4660543917974997,0.04679162152022964,0.604659812216113
272,0.3917029420563714,1.5767850100010194,0.04039361343696435,0.6374769465318837
273,0.47750069976418774,1.7419458078387184,0.045854492549080694,0.7415089961909126
274,0.47880203398662236,1.757159188456845,0.025970244356625427,0.7279499738998145
275,0.38486252646649677,1.3901953120247548,0.03126248801706877,0.5890330797274296
276,0.42420224816980934,1.663058415456108,0.03039620674164001,0.7170179045147627
277,0.4526588162550782,1.654312225911833,0.037474160336967266,0.7106993154734307
278,0.496772349216718,1.7094618404615294,0.04666905943673949,0.7659982180822841
279,0.3080499563311504,1.23782424402226,0.01980734307777543,0.5334335150435466
280,0.346773198492652,1.3714709836511283,0.025825884308595892,0.5580272086107879
281,0.44624052719789853,1.7230965728402314,0.027688097902246245,0.7124262662896041
282,0.2660769843065116,0.9841178946246274,0.02399649830729189,0.44638932147043847
283,0.46344230452865554,1.6792647659493287,0.04815424463557649,0.7595767623389605
284,0.3978831159217048,1.5661503461824404,0.03772318624092719,0.6378539641538653
285,0.4594726081180501,1.7555758673518378,0.030342235629872927,0.7428114582748955
286,0.5075800776839019,1.9510352256556092,0.07283588192197721,0.8144887105745353
287,0.3757006770821028,1.5677277337131736,0.045450866486440145,0.6150137877785012
288,0.3025248720417338,1.2381933290889924,0.0295474912788094,0.4997063642325796
289,0.46855529758672265,1.8753728298036332,0.049609904348899114,0.7600021968927393
290,0.41948846383282246,1.6406991230645067,0.04336592483739965,0.6806907278551352
