trial,alpha_ann,alpha_t,r_squared,sharpe
71,0.18414012476791303,0.5652966473829585,0.0066829769338501155,0.4910779254207655
72,0.15805663126580083,0.4691567502337052,0.004429871092011539,0.4422714223200073
73,0.045128951745338305,0.14580458443699854,0.004902866892035673,0.2500540748792796
74,0.2626916227963405,0.7976579547187445,0.006346499436527098,0.5622987380942994
75,0.21142893825257755,0.675855722566948,0.00383926442143645,0.5446799497601567
76,0.1322711306161298,0.4313826481010885,0.004370753914806458,0.41226049138245696
77,0.0063715994047363195,0.021801348137865842,0.010452794972246604,0.23332477351038486
78,0.05284066903883295,0.16568533061134905,0.0066307601803724525,0.22290444186963282
79,0.24348935024593726,0.7494054164636054,0.006308561637212273,0.5513731018714578
80,0.06410514641668158,0.20730954262425322,0.0073727438836925785,0.34521652229708555
81,0.09163560784724706,0.28351221195118703,0.010497582080946088,0.35614994898387164
82,0.16242232191957673,0.5257152463694391,0.010067794691483889,0.41858110611359856
83,0.13528986132659201,0.3993652952868712,0.009601714532066152,0.3927984224327381
84,0.15191763890462975,0.47889096913328894,0.005348408328009868,0.4316432141108214
85,0.16126899973935563,0.4960408413509993,0.00751136154590315,0.4635454883882779
86,0.19073799124340615,0.5976447429783576,0.007295609650904811,0.471280799697146
87,0.10479135023960225,0.3027284297636858,0.005913270967268569,0.292607874772514
88,0.084032851456148,0.2659288728798074,0.008224361320075535,0.33507894950512324
89,0.19118053770612367,0.6374103332870555,0.004966192597757546,0.5546222892960787
90,0.21405585318873002,0.6514344528361826,0.003977043174784312,0.5771967685837177
91,0.1106097885704858,0.33735941468753977,0.004883715508463893,0.38444280338227077
92,0.10527845897937459,0.3257186753778084,0.00594613792578047,0.3981526139377841
93,0.11487367928768934,0.33788159231027404,0.007415233989989223,0.3591456528551097
94,-0.05062771867808762,-0.1566654440823848,0.005416561861316116,0.04145838609646887
95,0.10808761474782602,0.3291716912963962,0.005299437756301151,0.46942497357567853
96,0.01469545677987551,0.04519875853443719,0.005737578076037142,0.2186006456965196
97,0.05635128979242173,0.18167693472990668,0.00746246436330289,0.26619205535662727
98,0.2415902191375234,0.7668278813651197,0.004577263860717107,0.6086910263653608
99,0.1317311859340377,0.41310943801353417,0.012819302203839422,0.40234677294493504
